asn,name,cc,real_cone_size,observed_tree_size,secure_pct,vulnerable_pct,vuln_count
265696,Asociación Red Universitaria de Alta Velocidad del V...,CO,2,145,2.0689655172413794,74.48275862068967,108
2675,Shared Services Canada,CA,12,1186,7.672849915682968,50.252951096121414,596
138415,Yancy Limited,US,12,9,0.0,77.77777777777779,7
49282,Ficolo Oy,FI,6,833821649911,5.026026404983988,68.75048879052108,573256459955
273499,ORLANDO LEITE ROLIM,BR,2,9,0.0,100.0,9
36295,Florida High Speed Internet,US,5,5,0.0,80.0,4
133800,PT Biznet Gio Nusantara,ID,5,5,0.0,80.0,4
142658,APNIC ASN block,AU,10,10,0.0,90.0,9
39279,Information Technology and Cyber Security Service,DE,9,5655,6.843501326259947,72.39610963748895,4094
267614,SIGAON SERVICOS TELECOMUNICACOES EIRELE,BR,7,10,0.0,100.0,10
263606,"COREIT - DATACENTER, SERV GER E INFRA TI LTDA",BR,4,12,8.333333333333332,58.333333333333336,7
10587,Fiberpipe Inc.,US,4,7,0.0,42.857142857142854,3
24768,"AlmourolTec, Lda",PT,7,7,0.0,42.857142857142854,3
211526,Darjavna Agencia za Elektronno Upravlenie,BG,9,9,11.11111111111111,77.77777777777779,7
27204,The Albany Mutual Telephone Association,US,6,6,66.66666666666666,0.0,0
61275,NEAS ENERGI TELEKOM AS,NO,5,214,41.1214953271028,20.5607476635514,44
264872,Brothers Lan House Ltda Me,BR,6,6,0.0,83.33333333333334,5
141312,Aspirare Technologies Private Limited,IN,7,7,0.0,100.0,7
3331,OpenXS GmbH,DE,5,5,0.0,80.0,4
263793,TECNET ARGENTINA S.A.,AR,10,20,5.0,80.0,16
20598,Cybercloud Platform Limited,NG,7,106,0.0,93.39622641509435,99
398447,"OHANACRAFT, LLC",US,12,175,0.5714285714285714,52.57142857142857,92
19122,eStruxture Data Centers Inc.,CA,7,8,12.5,50.0,4
267882,"AGENCIA DE CIENCIA, TECNOLOGIA Y SOCIEDAD SAN LUIS",AR,6,7,42.857142857142854,14.285714285714285,1
48642,"Joint stock company ""For""",RU,10,15,0.0,93.33333333333333,14
263384,WordNet Internet Banda Larga,BR,6,14,0.0,71.42857142857143,10
7506,"GMO Internet Group, Inc.",JP,8,19,0.0,57.89473684210527,11
63065,Hiboo Networks Inc.,CA,5,5,0.0,20.0,1
133398,Tele Asia Limited,HK,4,6,0.0,83.33333333333334,5
36912,Orange Cameroun SA,CM,5,5,40.0,0.0,0
61407,NewTelco GmbH,CY,10,369,1.3550135501355014,91.32791327913279,337
63862,PT Pascal Solusi Nusantara,ID,5,5,0.0,100.0,5
3360,DXC US Latin America Corporation,US,9,9,0.0,88.88888888888889,8
24187,KIRZ Service Provider,TH,5,68,0.0,94.11764705882352,64
35745,Provector Sp. z o.o,PL,6,6,50.0,0.0,0
8391,Knipp Medien und Kommunikation GmbH,DE,11,29,0.0,48.275862068965516,14
135760,Speednet Unique Network Pvt Ltd,IN,7,6,0.0,100.0,6
203215,DATAGROUP Enterprise Services GmbH,DE,2,5,0.0,0.0,0
52699,Itanet Conecta Ltda,BR,5,20,0.0,70.0,14
328154,"NETSPACE -SERVICOS DE TELECOMUNICACOES, LDA",AO,5,5,0.0,100.0,5
400228,Starlight Fiber Ltd,US,2,5,80.0,20.0,1
51528,KOZOBROD ANDRIY ANATOLIYOVICH,UA,6,9,0.0,66.66666666666666,6
27768,COMPAÑIA PARAGUAYA DE COMUNICACIONES S.A. (COPACO S.A.),PY,5,6,0.0,100.0,6
59507,terralink networks GmbH,DE,4,5,20.0,20.0,1
397523,NJSDA,US,2,18,0.0,55.55555555555556,10
21100,GREEN FLOID LLC,NL,7,8,0.0,37.5,3
16058,Gabon Telecom / Office of Posts and Telecommunication...,GA,8,2031372603981999,5.026026410963586,68.75048878607943,1396578594304134
140056,China Telecom,CN,7,7,0.0,100.0,7
268698,CONNECTCEU TELECOM EIRELI,BR,5,6,0.0,66.66666666666666,4
265334,MULTIGLOBAL EIRELI,BR,3,6,0.0,100.0,6
142360,PT Internet Mulia Untuk Negeri,ID,13,12,33.33333333333333,25.0,3
63264,"Alternative Choice Wireless, LLC",US,5,5,0.0,60.0,3
46786,IP Transit Inc.,US,6,8,0.0,62.5,5
38244,VNG Corporation,VN,6,6,0.0,83.33333333333334,5
263338,VEXNET TELECON INFORMÁTICA LTDA,BR,3,6,0.0,83.33333333333334,5
272476,INFOTOTAL TELECOM,BR,3,6,0.0,100.0,6
151404,3GO TECHNOLOGY PTE. LTD.,ID,7,9,0.0,88.88888888888889,8
13591,"Mexico Red de Telecomunicaciones, S. de R.L. de C.V.",MX,9,21,0.0,71.42857142857143,15
270360,MAXNET PROVEDOR DE INTERNET LTDA,BR,5,538,0.7434944237918215,84.01486988847584,452
45637,UniFone New Zealand Ltd,NZ,6,5,0.0,80.0,4
20686,Bisping & Bisping GmbH & Co KG,DE,7,8,50.0,25.0,2
134922,R G TECHNOSOLUTIONS PVT LTD,IN,17,12609251401148818938265,5.026026411037328,68.75048878583372,8668921970524400742638
2828,Verizon Business,US,6,5,80.0,0.0,0
197133,MEDIACTIVE SAS,FR,8,8,0.0,62.5,5
27775,Telecommunicationcompany Suriname - TeleSur,SR,6,5,0.0,60.0,3
131418,SHOPEEPAY JOINT STOCK COMPANY,VN,7,14,0.0,100.0,14
45410,ALLO TECHNOLOGY SDN. BHD.,MY,5,235,0.425531914893617,75.74468085106383,178
149268,Roarnet Broadband Pvt Ltd,IN,5,16,0.0,100.0,16
42532,SIA VEESP,LV,7,6,16.666666666666664,50.0,3
15493,"""Russian company"" LLC",RU,14,13,0.0,100.0,13
21547,"FirstLight Fiber, Inc.",US,5,5,0.0,60.0,3
46750,Stanford University,US,4,6,0.0,66.66666666666666,4
131642,"Pittqiao Network Information Co.,Ltd.",TW,5,5,0.0,60.0,3
1930,"Fundacao para a Ciencia e a Tecnologia, I.P.",PT,8,8,75.0,0.0,0
25795,"ARP NETWORKS, INC.",US,7,7,0.0,100.0,7
8445,"SALZBURG AG fur Energie, Verkehr und Telekommunikation",AT,15,23,0.0,56.52173913043478,13
60800,Netwise Hosting Ltd,GB,11,12,8.333333333333332,83.33333333333334,10
17184,"Fusion, LLC",US,2,6,0.0,50.0,3
141253,Hyosec Solutions Private Limited,IN,6,8,0.0,87.5,7
216107,Noah van der Aa trading as Frumentum Media,US,3,5,0.0,60.0,3
29186,LLC Rivne Telecom,UA,5,13,0.0,92.3076923076923,12
136759,Cosmopolitan Communications Limited,BD,5,5,0.0,100.0,5
53107,EVEO Serviços de Internet Ltda.,BR,7,7,71.42857142857143,0.0,0
5522,"Telia Lietuva, AB",LT,2,10,0.0,60.0,6
61323,ANS ACADEMY LIMITED,GB,5,5,0.0,60.0,3
33392,Dauphin Telecom,FR,5,5,20.0,20.0,1
198605,AVAST Software s.r.o.,CZ,2,5266,17.280668439042916,50.949487276870485,2683
199829,Akronic Network LTDA,BR,7,6,0.0,100.0,6
61625,Grupo We Dev LTDA,BR,4,8,0.0,100.0,8
268746,GEFSON CARLOS DA SILVA HONORATO,BR,5,5,0.0,100.0,5
206388,Gostaresh Ertebat Azin Kia Company PJSC,IR,6,6,0.0,100.0,6
267588,MaxWeb Telecom,BR,7,8,0.0,87.5,7
204203,Atrin Information & Communications Technology Company PJS,IR,12,15,0.0,93.33333333333333,14
9652,ECN Internet,AU,8,78,3.8461538461538463,66.66666666666666,52
6893,"Saitis Network, N.Desir",CH,10,12,0.0,75.0,9
269522,SANTOS & ALMEIDA COMUNICACOES LTDA,BR,2,8,0.0,87.5,7
263129,Wavemax Internet,BR,4,6,0.0,100.0,6
328983,Comsys (GH) Limited,GH,7,7,0.0,100.0,7
263877,rede banda larga,BR,12,29,3.4482758620689653,86.20689655172413,25
264963,LUMIAR TELECOMUNICAÇÔES,BR,6,8,0.0,87.5,7
60388,"JSC ""Oil Transportation and Production Telecommunications""",RU,59,141,0.0,95.0354609929078,134
37517,CV  Multimedia SA,DE,7,5,0.0,60.0,3
44869,FIBIA P/S,DK,8,6,0.0,100.0,6
14713,Hosted Backbone,US,13,3178392,5.023546497725894,68.7867009481524,2186311
6233,xTom,US,13,339,0.0,48.96755162241888,166
43048,MITIGATOR CLOUD LLC,RU,5,5,0.0,80.0,4
151729,SWIFTIFY PRIVATE LIMITED,IN,3,6,0.0,100.0,6
61657,Jr Net Informatica Ltda - ME,BR,4,52,0.0,80.76923076923077,42
393437,KLAYER LLC,US,4,5,0.0,60.0,3
62627,"WorldNet Telecommunications, LLC",PR,3,143,0.0,89.5104895104895,128
44383,"KP ""CIC"" Kharkov",UA,10,10,0.0,70.0,7
38047,Taiwan Telecom,US,3,6304625608244437237281,5.026026411037328,68.75048878583372,4334460921784893161845
60757,Optinet LLP,KZ,7,6,0.0,100.0,6
5065,Bunny Communications,US,6,9,0.0,88.88888888888889,8
24151,China Internet Network Infomation Center,CN,3,7,0.0,57.14285714285714,4
40061,"UnitedLayer, LLC",US,5,6,0.0,33.33333333333333,2
133712,Spectra Technologies India Private Limited,IN,3,5,0.0,100.0,5
201387,Luxoft Professional Romania S.R.L.,RO,5,5543,6.963738047988453,72.50586325094714,4019
142654,APNIC ASN block,AU,6,6,0.0,83.33333333333334,5
31115,INTRED S.P.A.,IT,5,5,0.0,60.0,3
139089,MT Networks LLC,MN,9,45,6.666666666666667,60.0,27
274664,UBBY INTERNET LTDA,BR,3,12,0.0,66.66666666666666,8
271441,J.A TELECOM.PE,BR,4,12,0.0,66.66666666666666,8
272767,IMPACTO NETWORK INTERNET LTDA,BR,2,11,0.0,63.63636363636363,7
56272,Pulse Telesystems Pvt Ltd,IN,5,5,0.0,100.0,5
7155,"ViaSat,Inc.",US,5,6,0.0,66.66666666666666,4
32244,"Liquid Web, L.L.C",US,5,5,0.0,40.0,2
26410,Point To Point Access.Com,US,5,5,0.0,60.0,3
272011,TELEMARCH S.R.L,DO,5,5,0.0,60.0,3
60148,Iran Information Technology Company PJSC,IR,2,127,0.0,100.0,127
61974,Lotus Net Company (Ltd.),IR,6,127,0.0,100.0,127
25892,VTX Telecom,US,2,121,0.8264462809917356,78.51239669421489,95
62013,Societatea Comerciala Click-COM SRL,MD,5,5,0.0,100.0,5
52711,FASTNET TELECOM,BR,3,7,0.0,100.0,7
63989,DE-CORP,TH,5,5,0.0,60.0,3
42649,Baffin Bay Networks AB,SE,13,47,0.0,70.2127659574468,33
52531,G6 Internet,BR,12,14,0.0,85.71428571428571,12
52845,ERR_AS_NAME_NOT_FOUND,BR,4,161456106343046418687967720,5.026026411037328,68.75048878583372,111001862285419903396746722
271412,FR Sousa Telecomunicações LTDA - ME,BR,7,6,0.0,100.0,6
262952,LIFE.IN TELECOM,BR,6,6,0.0,83.33333333333334,5
3920,ESTOXY OU,NL,10,18,0.0,88.88888888888889,16
268398,Connecta Comercio de Informatica e Telecom,BR,2,5,0.0,60.0,3
132072,Anycast Access,AU,8,8,0.0,100.0,8
266196,BRASCOM SOLUCOES E TECNOLOGIA LTDA ME,BR,5,153831510936387152056128357626511,5.026026411037328,68.75048878583372,105759915675399430906373839128408
25615,"Broadband Visions, LLC",US,9,9,11.11111111111111,77.77777777777779,7
48147,Asre Pardazeshe Ettelaate Amin Institute,IR,10,11,0.0,100.0,11
52838,WN TELECOM LTDA - ME,BR,10,11,0.0,81.81818181818183,9
37381,Afrique Technologies & Services (VipNet),CI,4,5,0.0,40.0,2
26370,Pal Communications LLC,US,5,5,0.0,20.0,1
271355,NEOTECH PROVEDOR DE INTERNET LTDA,BR,6,25493040383932409835669705,5.026026411037328,68.75048878583372,17526589870323514495948843
52541,New Speed Internet Banda Larga,BR,4,25493040383932409835669649,5.026026411037328,68.75048878583372,17526589870323514495948796
47973,Digital Realty Netherlands B.V.,NL,5,6,0.0,50.0,3
1339,Verizon Business,US,4,33,3.0303030303030303,54.54545454545454,18
202365,Chronos,NL,3,12,0.0,66.66666666666666,8
203020,HostRoyale Technologies Pvt Ltd,US,5,7,28.57142857142857,28.57142857142857,2
35566,Kar-Tel LLC,KZ,3,6,0.0,66.66666666666666,4
35539,Information and Communication Technologies LLC,RU,5,5,0.0,100.0,5
7521,INTERNET MULTIFEED CO.,JP,7,7,0.0,71.42857142857143,5
197394,CJSC Telecommunications 21,RU,7,18,0.0,94.44444444444444,17
263523,ERR_AS_NAME_NOT_FOUND,BR,2,709,3.385049365303244,73.34273624823695,520
262600,ASE TELECOMUNICAÇÕES LTDA ME,BR,3,5,0.0,80.0,4
270966,4WNET ES TELECOMUNICAÇÕES EIRELE ME,BR,8,34,0.0,76.47058823529412,26
13943,"Y K Communications, LTD",US,5,5,80.0,0.0,0
7719,ITSUDATTE,JP,3,10,0.0,80.0,8
41007,CTC ASTANA LTD,KZ,6,6,0.0,100.0,6
63731,TIEN PHAT TECHNOLOGY CORPORATION,VN,5,5,0.0,80.0,4
52800,OS CONNECT INFORMATICA EIRELI - EPP,BR,8,8497687009361935147843628,5.026026411037328,68.75048878583372,5842201354426626557872407
62904,Eonix Corporation,US,3,27,3.7037037037037033,48.148148148148145,13
264500,SoulTelecom - Provedor de Acesso a Internet,BR,11,598,0.33444816053511706,83.4448160535117,499
268186,InterOuro Telecom,BR,3,1036718780637477241980840092,5.026026411037328,68.75048878583372,712749229022800937753038661
271503,PROVEDOR SUPERCELL NET,BR,2,718,0.6963788300835655,82.8690807799443,595
28188,Pronto Net Ltda.,BR,4,8,0.0,50.0,4
270126,"NEUTRAL NETWORKS, S de RL de CV",MX,8,8,12.5,50.0,4
39199,Private Enterprise RadioNet,UA,8,8,0.0,75.0,6
26666,"Interserver, Inc",US,2,7,0.0,28.57142857142857,2
138608,Cloud Host Pte Ltd,SG,6,7,0.0,85.71428571428571,6
41689,Asiatech Data Transmission company,IR,276,593,0.0,98.65092748735245,585
140591,"HK TESUCH GLOBAL CO., LIMITED",HK,4,122,0.819672131147541,80.32786885245902,98
210152,Jon Arve Vanvik,DE,15,247,0.0,66.39676113360325,164
14135,Navisite Opco LLC,US,5,5,0.0,40.0,2
133954,Exord Online,BD,9,10,0.0,100.0,10
4004,"Orange Business Services Britain, Western Africa",GB,4,26,3.8461538461538463,61.53846153846154,16
6853,ORANGE BUSINESS SERVICES U.S. Inc.,CH,5,28,0.0,60.71428571428571,17
4805,Orange Business AS for Oceania,AU,2,26,0.0,61.53846153846154,16
10282,GLOBAL ONE,DE,10,28,3.571428571428571,57.14285714285714,16
5583,Orange S.A.,NL,5,26,3.8461538461538463,61.53846153846154,16
2874,ORANGE BUSINESS SERVICES U.S. Inc.,SE,4,26,3.8461538461538463,61.53846153846154,16
61914,Roberto Keller - ME,BR,4,20,0.0,70.0,14
11878,"tzulo, inc.",US,8,8,0.0,75.0,6
28292,ENGEPLUS INFORMATICA LTDA,BR,6,8,0.0,87.5,7
267685,SIRIO TELECOMUNICACIONES S.R.L,BO,5,53,5.660377358490567,54.71698113207547,29
265550,BUENAS NOTICIAS SA DE CV,MX,4,5,0.0,60.0,3
59257,Zong (CMPak Limited),PK,9,138,15.942028985507244,56.52173913043478,78
267973,G.V.R. TELECOMUNICAÇÕES E SERVIÇOS LTDA - ME,BR,5,5,0.0,60.0,3
50477,Svyaz-Energo Ltd.,RU,7,7,0.0,85.71428571428571,6
269843,BANTEL SAC,PE,7,5,0.0,60.0,3
269258,NETBOX TELECOM EIRELI - ME,BR,4,19,0.0,68.42105263157895,13
262411,Force Telecom Ltda,BR,5,5,0.0,80.0,4
15974,Joint Stock Company TransTeleCom,RU,6,12,0.0,100.0,12
41847,Daniel O'Mahony,GB,5,5,0.0,60.0,3
149515,ChannelCo.,AU,8,29,3.4482758620689653,79.3103448275862,23
15296,Cybera Inc,CA,16,15,13.333333333333334,33.33333333333333,5
267802,Black Net S.R.L,AR,2,6,50.0,33.33333333333333,2
52073,I2SNETWORK SAS,FR,8,6,0.0,100.0,6
38800,Digicel Samoa Ltd,WS,6,5,0.0,100.0,5
268764,NetCaster Solutions,BR,4,5,0.0,80.0,4
25139,"TVCABO - Comunicações Multimedia, Lda",MZ,5,6,0.0,50.0,3
263390,FNT Telecomunicações e Acesso a Redes de Internet,BR,7,7,0.0,57.14285714285714,4
138926,Netpoint IT & Communications Pvt. Ltd,PK,6,7,57.14285714285714,0.0,0
34170,Aztelekom LLC,AZ,8,15,0.0,86.66666666666667,13
61732,PRECISA INTERNET E COMUNICAÇÃO LTDA,BR,4,5,0.0,60.0,3
268791,E C de CANO,BR,2,11,0.0,100.0,11
29687,Geodim Ltd.,BG,10,509386274819624916424781466163064096,5.026026411037328,68.75048878583372,350205553746442393439346861585550425
51430,AltusHost B.V.,NL,6,5,0.0,40.0,2
135269,Fast 4 Technologies,IN,5,5,0.0,100.0,5
205980,W&D CORP - FZCO,GB,2,9,0.0,88.88888888888889,8
14371,Paul Bunyan Communications,US,6,6,33.33333333333333,66.66666666666666,4
61888,GFT COMERCIO DE TELEFONIA E COMUNICACAO LTDA,BR,20,22,0.0,95.45454545454545,21
4459,KDDI America Inc.,US,7,6,0.0,33.33333333333333,2
328716,VIPNET BURKINA FASO,BF,2,6,0.0,33.33333333333333,2
28978,COIG S.A,PL,6,6,0.0,66.66666666666666,4
28264,ADLLink Provedor de Internet Via Radio LTDA,BR,7,8,0.0,100.0,8
329303,Splizr Networks (Pty) Ltd,ZA,6,6,0.0,83.33333333333334,5
28165,Wireless Comm Services LTDA,BR,7,20,0.0,65.0,13
14380,Opus Interactive,US,6,6,0.0,33.33333333333333,2
40805,"JMF Solutions, Inc",US,7,7,0.0,57.14285714285714,4
132825,MYTEK TRADING PTY LTD,AU,8,44,0.0,65.9090909090909,29
272464,i 7 Provedor de internet LTDA,BR,4,50986080767864819671341641,5.026026411037328,68.75048878583372,35053179740647028991899491
11271,SENCINET LATAM BRASIL LTDA,BR,4,54,0.0,61.111111111111114,33
34971,CDLAN SpA,IT,3,29,3.4482758620689653,51.724137931034484,15
11990,"Unlimited Net, LLC",US,8,8,0.0,62.5,5
29003,"IP TELECOM, SERVICOS DE TELECOMUNICACOES S.A.",PT,6,5,0.0,60.0,3
54082,MULTICABLE NETWORK LLC,HN,15,5,0.0,60.0,3
264847,ENRED S.DE.R.L,HN,6,5,0.0,80.0,4
56386,"LLC ""GREEN-NET""",UA,5,11,0.0,63.63636363636363,7
264241,Netsul Servico de Provedor Ltda,BR,6,21,0.0,95.23809523809523,20
51701,Adminor Aktiebolag,SE,4,14,0.0,28.57142857142857,4
132436,Tahoe Communication Limited,BD,83,166762398507660762883,5.026026411037327,68.75048878583372,114649964084996664961
263601,Anderson Marcos Coelho e Cia Ltda - ME,BR,3,9,0.0,88.88888888888889,8
5432,Proximus NV,BE,37,35,0.0,45.714285714285715,16
262444,XTURBO PROVEDOR DE INTERNET LTDA,BR,5,5,0.0,80.0,4
394445,Sucura Networks Inc,CA,2,230,0.0,66.95652173913044,154
15706,Sudatel Telecom Group,SD,4,5,0.0,80.0,4
201589,"""EDGEAM"" LLC",AM,10,15,0.0,80.0,12
30886,PP KOM i TEX,UA,5,5865,8.35464620630861,71.52600170502984,4195
271899,"GIGAPOP, C.A.",VE,4,20,0.0,90.0,18
9858,Korea Internet Security Agency,KR,3,11,0.0,63.63636363636363,7
44056,Trytek LLC,RU,5,11,0.0,81.81818181818183,9
21274,State Scientific Enterprise 'United Institute of Info...,BY,7,7,0.0,100.0,7
215680,Luc Haaijer trading as Ferox Hosting,NL,3,5,0.0,60.0,3
26479,"Point Broadband Fiber Holding, LLC",US,11,10,10.0,70.0,7
198310,OOO Molniya,RU,24,389,0.0,99.74293059125964,388
29608,OVEA SAS,FR,12,12,0.0,66.66666666666666,8
57388,I.B.C - Telecom Sh.p.k.,AL,4,9,22.22222222222222,55.55555555555556,5
266143,UP LINK INTERNET BANDA LARGA,BR,12,13,0.0,92.3076923076923,12
199181,Orakom S.r.l.,NL,2,49,6.122448979591836,38.775510204081634,19
28554,Cablemas Telecomunicaciones SA de CV,MX,3,6,0.0,50.0,3
329224,Global Data Services,NE,4,35,0.0,91.42857142857143,32
7497,Computer Network Information Center of Chinese Academ...,CN,9,10,0.0,50.0,5
2510,FUJITSU LIMITED,JP,5,5,80.0,0.0,0
199319,Voice-Net Sp. z o.o.,PL,8,8,0.0,87.5,7
16583,Care Factor Computer Services Inc,CA,5,354756280,5.026029137525064,68.75067468854957,243897336
19835,Rogers Communications Canada Inc.,CA,2,354756278,5.026029165860174,68.7506750761434,243897336
34347,HALLAG Kommunal GmbH,DE,14,14,0.0,57.14285714285714,8
47237,NUR Telecom LLC,KG,9,9,0.0,100.0,9
9158,Telenor A/S,DK,7,6,66.66666666666666,0.0,0
270593,NAVEG FIBRA,BR,3,5,0.0,60.0,3
264244,SPEED NET SERVIÇOS DE TELECOMUNICAÇOES LTDA-ME,BR,5,6,0.0,100.0,6
9680,HiNet Service Center in U.S.A,US,126,58498358489805416,5.026026411039586,68.75048878582996,40217907393428277
135709,Lightstorm Telecom Connectivity Private Limited,IN,69,35,0.0,97.14285714285714,34
135158,Softnet Limited,HK,6,6,0.0,50.0,3
60169,R-KOM Regensburger Telekommunikationsgesellschaft mbH,DE,22,640,1.25,67.03125,429
45184,Den Digital Entertainment Pvt. Ltd. AS ISP india,IN,5,5,0.0,100.0,5
43414,H2B Assets B.V.,NL,5,5,0.0,80.0,4
43440,Digitale Suisse AG,CH,5,5,0.0,60.0,3
271285,MG TELECOM,BR,4,6,0.0,100.0,6
274611,G-9 TELECOM SERVICOS DE INTERNET LTDA,BR,3,20,0.0,65.0,13
262485,S.C. RIO TELECOMUNICACOES E INFORMATICA LTDA,BR,5,8,0.0,75.0,6
6536,CityNet,US,5,5,0.0,60.0,3
63243,Synergent,US,2,288,0.6944444444444444,53.47222222222222,154
270820,COMPUNET DO BRASIL TELECOM LTDA,BR,5,32,3.125,65.625,21
267797,EMPRESA NACIONAL DE TRANSMISIÓN ELÉCTRICA (ENATREL),NI,5,6,0.0,100.0,6
24492,WiCAM Corporation Ltd.,KH,5,5,0.0,80.0,4
273000,Telcom Mikrotik Peru S.A.C.,PE,3,43,13.953488372093023,53.48837209302325,23
263152,MIGO TELECOM,BR,7,7,0.0,28.57142857142857,2
15054,"Northeast Texas Broadband, LLC",US,9,8,0.0,75.0,6
36327,VINAKOM COMMUNICATIONS,US,10,10,10.0,20.0,2
204106,CJSC Babilon-Mobile,TJ,3,6,0.0,100.0,6
59900,B-IX Route Servers,NL,203,790,8.60759493670886,59.74683544303797,472
268487,PRISMA TELECOMUNICAÇÕES LTDA. EPP,BR,3,25493040383932409835657949,5.026026411037328,68.75048878583372,17526589870323514495939078
265192,Nova MNet,BR,8,6,0.0,100.0,6
262643,BRC TELECOMUNICACOES EIRELI,BR,6,6,0.0,66.66666666666666,4
21485,IP Excess AB,NL,3,5,20.0,20.0,1
138384,"Rakuten Mobile Network, Inc.",JP,4,5,0.0,60.0,3
263159,BRASTURBO TELECOMUNICAÇÕES LTDA ME,BR,6,5,0.0,80.0,4
135341,Orange Communication,BD,5,11,0.0,100.0,11
214292,DE-CIX Management GmbH,US,18,26,69.23076923076923,0.0,0
142412,NEXWORKS COMMUNICATIONS SDN. BHD.,MY,15,1015686301988552,5.026026410968313,68.75048878608492,698289297150440
396422,3ds Communications LLC,US,5,5,20.0,80.0,4
207137,PacketHub S.A.,DE,4,8,12.5,25.0,2
29974,Wightman Telecom,CA,6,5,40.0,20.0,1
136552,Pacific Comnet (M) Sdn. Bhd.,MY,2,10,0.0,50.0,5
13830,PureVoltage Hosting Inc. (Nexril),US,10,5,0.0,0.0,0
208627,ALARIG (GRIFON),FR,8,6,0.0,66.66666666666666,4
28419,"Señal Interactiva, S.A De C.V",MX,5,6,0.0,33.33333333333333,2
131746,PT Medianusa Permana,ID,5,5,0.0,60.0,3
399951,Archous Networks Inc.,US,2,12,0.0,83.33333333333334,10
215551,KeFF Networks Ltd,RU,10,20,5.0,25.0,5
262480,CONNECT10 INTERNET EIRELI,BR,7,384821910526438476795165414409816,5.026026411037328,68.75048878583372,264566944441910180133407096649345
147279,OPTO COMMUNICATIONS PRIVATE LIMITED,IN,4,5,0.0,100.0,5
9297,Colocity Pty Ltd,AU,8,16,0.0,81.25,13
268323,AZZA TELECOM SERVIÇOS EM TELECOMUNICAÇÕES LTDA,BR,6,6,0.0,66.66666666666666,4
211588,Innovation Harbor B.V.,NL,13,20,0.0,85.0,17
3464,Alabama Supercomputer Authority,US,7,7,14.285714285714285,85.71428571428571,6
13765,Nedelco Inc.,US,7,52,11.538461538461538,46.15384615384615,24
9676,SaveCom Internation Inc.,TW,4,6,16.666666666666664,33.33333333333333,2
268690,SOS WIFI PROVEDORES LTDA ME,BR,5,8,0.0,87.5,7
215085,Maik Polman trading as PixelHosting,NL,5,6,0.0,100.0,6
262567,TELECOM FOZ,BR,5,6,0.0,83.33333333333334,5
141023,HG TELECOMMUNICATION PRIVATE LIMITED,PK,4,6,0.0,100.0,6
51722,PIXOOF TEKNOLOJI ANONIM SIRKETI,TR,5,9,0.0,88.88888888888889,8
33302,Data102,US,10,8,12.5,50.0,4
202550,"GLU TECHNOLOGIES, S.L.U",ES,6,5,20.0,60.0,3
9891,CS LOXINFO Public Company Limited.,TH,10,725,0.5517241379310345,93.24137931034483,676
52185,INEA sp. z o.o.,US,2,30,10.0,73.33333333333333,22
33869,INEA sp. z o.o.,US,2,30,10.0,73.33333333333333,22
59554,Datacenter Groningen B.V.,NL,5,5,0.0,80.0,4
60900,Adrian Trifonov trading as Ssmidge Technologies,DE,4,7,0.0,71.42857142857143,5
213449,Jann-Ole Wagenaar,DE,3,6,0.0,66.66666666666666,4
43714,Production co-operative Economic-legal laboratory,RU,3,17,0.0,100.0,17
264211,A C Gomes-ME,BR,4,19,0.0,68.42105263157895,13
38887,NAB Investment Holdings Pty Ltd,AU,6,47,6.382978723404255,63.829787234042556,30
395148,"PACIFIC LIGHTWAVE, A CALIFORNIA CORPORATION",US,5,5,20.0,20.0,1
201701,Freifunk Rheinland e.V.,DE,4,7,0.0,42.857142857142854,3
58314,"SvyazResurs-Kuban, LLC",RU,8,8,0.0,100.0,8
45905,Stargate Communications Ltd.,BD,8,6,0.0,100.0,6
25651,Gila River Telecommunications Inc.,US,5,5,0.0,20.0,1
151396,Sajilo Net Pvt Ltd,NP,5,5,0.0,100.0,5
53767,iCastCenter,US,5,5,0.0,60.0,3
31586,Signet B.V.,NL,10,12,0.0,66.66666666666666,8
38777,PT NTT Indonesia,ID,3,888,4.504504504504505,87.95045045045045,781
54098,LIONLINK NETWORKS,US,4,5,0.0,20.0,1
201207,"Getechbrothers, MB",LT,7,7,14.285714285714285,71.42857142857143,5
52766,Printnet telecomunicaçoes,BR,2,76915755468193570072499207978394,5.026026411037328,68.75048878583372,52879957837699711358706892154973
268655,SERGIO MURILO DOS SANTOS ME,BR,5,69,0.0,78.26086956521739,54
266961,Arias Telecomunicações Ltda - Me,BR,4,5,20.0,0.0,0
269153,Conecte Telecom,BR,4,19,0.0,63.1578947368421,12
47453,ITservice 2009 LTD,BG,6,159056660489002755305657517376034518,5.026026411037328,68.75048878583372,109352231532613462327884839699808193
139609,Solomon Islands Submarine Cable Company,AU,9,8,0.0,100.0,8
395127,Sunwire Inc.,CA,7,1437,0.5567153792623522,62.00417536534447,891
269597,STALKER ENGENHARIA EIRELI,BR,10,19,0.0,73.68421052631578,14
27729,Globalnet.hn,SV,10,12,0.0,83.33333333333334,10
