asn,name,cc,cone,verdict,apnic_score,dirty,total,atlas_verdict,peers_cloudflare
17466,Genpact India Private Limited,IN,0,PARTIAL (Mixed Feeds),-1.0,6,8,,
17467,5G NETWORK OPERATIONS PTY LTD,XX,0,DEAD / INACTIVE,-1.0,0,0,,
17435,Vodafone Next Generation Services Limited,NZ,0,VULNERABLE (No Coverage),-1.0,2,2,,
17436,"ICICIBANK Ltd, Banking, Mumbai",IN,0,VULNERABLE (No Coverage),-1.0,4,4,,
17437,Rothschild Asset Management,XX,0,DEAD / INACTIVE,-1.0,0,0,,
17438,SUPERLOOP (AUSTRALIA) PTY LTD,XX,0,DEAD / INACTIVE,-1.0,0,0,,
1744,Lockheed Martin Corporation,XX,0,DEAD / INACTIVE,-1.0,0,0,,
17441,PrimeXM Networks (Singapore) PTE. LTD,XX,0,DEAD / INACTIVE,-1.0,0,0,,
17442,Internet Service Provider in China,CN,0,IXP / Peer / Stub,-1.0,0,0,,
133549,Global Cloud DataCenter,XX,0,DEAD / INACTIVE,-1.0,0,0,,
17444,HKBN Enterprise Solutions Limited,HK,0,VULNERABLE (No Coverage),-1.0,1,1,,
17445,Universal Robina Corporation,PH,0,VULNERABLE (No Coverage),-1.0,1,1,,
17446,Synchronoss Technologies India Private Limited,XX,0,DEAD / INACTIVE,-1.0,0,0,,
17447,Net4India Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
17448,Web.com.ph Inc.,PH,0,VULNERABLE (No Coverage),-1.0,3,3,,
17449,Cloud Network Services (HK) Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
1745,Chicago Reseach and Trading,XX,0,DEAD / INACTIVE,-1.0,0,0,,
17417,Diyixian.COM (TW) Ltd.,XX,0,DEAD / INACTIVE,-1.0,0,0,,
17418,"HUANG HR CO., LTD.",XX,0,DEAD / INACTIVE,-1.0,0,0,,
17419,"HiNet IPv6 Service Network.,",XX,0,DEAD / INACTIVE,-1.0,0,0,,
17420,"Acer e-Enabling Data Center, Inc.",TW,0,PARTIAL (Mixed Feeds),-1.0,1,2,,
17421,Emome (Chunghwa Telecom),TW,0,VULNERABLE (No Coverage),4.79,1,1,,
17422,Walks Cloud Inc.,XX,0,DEAD / INACTIVE,-1.0,0,0,,
17443,Karuturi Telecom Pvt Ltd,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
17468,"True Internet Co.,Ltd.",TH,0,VULNERABLE (No Coverage),-1.0,2,2,,
1747,IBM,US,0,VULNERABLE (No Coverage),-1.0,1,1,,
17470,Hutchison Telecommunications Lanka (Private) Limited,LK,0,VULNERABLE (No Coverage),20.99,2,2,,
17471,Grameen Cybernet Ltd. Bangladesh. AS for local peering and transit. Dhaka,BD,0,VULNERABLE (No Coverage),0.14,3,3,,
17472,Bank of New Zealand NZ-based networks,NZ,0,VULNERABLE (No Coverage),-1.0,3,3,,
17474,Two Degrees Mobile Limited,XX,0,DEAD / INACTIVE,-1.0,0,0,,
17475,"Siam Chaopraya Holdings Co.,Ltd (The Peninsula Bangkok)",TH,0,VULNERABLE (No Coverage),-1.0,1,1,,
17478,Bangkok Metropolitan Administration,TH,0,VULNERABLE (No Coverage),-1.0,3,3,,
17479,Chiang Mai University,TH,0,VULNERABLE (No Coverage),0.0,2,2,,
1748,FINNAIR,XX,0,DEAD / INACTIVE,-1.0,0,0,,
17480,CANL,NC,0,VULNERABLE (No Coverage),0.0,1,1,,
17481,I.T. Basecamp Pty Ltd,AU,0,VULNERABLE (No Coverage),-1.0,1,1,,
17461,NSW Department of Commerce,AU,0,PARTIAL (Mixed Feeds),-1.0,1,2,,
17484,CELLO GROUP LIMITED,XX,0,DEAD / INACTIVE,-1.0,0,0,,
17485,"Trade and Industry Department, the Government of the Hong Kong Special Administrative Region",HK,0,VULNERABLE (No Coverage),-1.0,3,3,,
17486,People Telecom Pty. Ltd. (Previously Swiftel),XX,0,DEAD / INACTIVE,-1.0,0,0,,
17450,PT Bank Central Asia Tbk,ID,0,VULNERABLE (No Coverage),-1.0,4,4,,
17452,Bitstop Inc,PH,0,PARTIAL (Mixed Feeds),-1.0,2,3,,
17453,AUTONOMOUS SYTEM FOR MUMBAI-IDC,XX,0,DEAD / INACTIVE,-1.0,0,0,,
17454,PT Hasindo Net,XX,0,DEAD / INACTIVE,-1.0,0,0,,
17455,Department of Communities and Justice,XX,0,DEAD / INACTIVE,-1.0,0,0,,
17457,Internet Content Provider,XX,0,DEAD / INACTIVE,-1.0,0,0,,
17458,Sure (Diego Garcia) Limited,IO,0,VULNERABLE (No Coverage),0.0,2,2,,
17459,VOCUS PTY LTD,XX,0,DEAD / INACTIVE,-1.0,0,0,,
1746,SirsiDynix,US,0,VULNERABLE (No Coverage),-1.0,3,3,,
17460,Ayudhya Capital Auto Lease Public Company Limited.,XX,0,DEAD / INACTIVE,-1.0,0,0,,
17482,Bhutan Internet Exchange,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138691,Bangkok Airways Public Company Limited.,TH,0,VULNERABLE (No Coverage),-1.0,2,2,,
138692,Polly IT,BD,0,VULNERABLE (No Coverage),0.41,1,1,,
138693,HK DINGFENG TECHNOLOGY INFORMATION LIMITED,HK,0,VULNERABLE (No Coverage),-1.0,1,1,,
138663,AVM Cloud Sdn. Bhd.,MY,0,VULNERABLE (No Coverage),-1.0,1,1,,
138664,Fair Computer,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138665,GK Network,BD,0,VULNERABLE (No Coverage),0.0,1,1,,
138666,"MONOROM ADVANCED TECHNOLOGIES CO., LTD.",XX,0,DEAD / INACTIVE,-1.0,0,0,,
138667,Abu Technology,BD,0,VULNERABLE (No Coverage),-1.0,1,1,,
138668,Department of Digital Technology,LA,0,VULNERABLE (No Coverage),-1.0,1,1,,
138669,Engage Australia Pty Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
13867,CBS Interactive Inc.,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138670,Ngern Tid Lor Company Limited,TH,0,VULNERABLE (No Coverage),-1.0,2,2,,
147358,"Indian Institute of Petroleum and Energy (IIPE), Vish...",XX,0,DEAD / INACTIVE,-1.0,0,0,,
138672,"TR CLOUD CO,. LIMITED",XX,0,DEAD / INACTIVE,-1.0,0,0,,
138673,ASK4KEY SDN BHD,MY,0,VULNERABLE (No Coverage),-1.0,1,1,,
138674,NIEE TECH,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138675,Jagobd IT Solutions,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138676,Level3 Carrier Ltd.,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138677,Zeta Technologies (Pvt.) Limited,PK,0,VULNERABLE (No Coverage),-1.0,1,1,,
138648,ASLINE Global Exchange,HK,0,VULNERABLE (No Coverage),-1.0,2,2,,
138649,Sarker Net,BD,0,VULNERABLE (No Coverage),0.08,2,2,,
13865,"Southeastern Freight Lines, Inc.",XX,0,DEAD / INACTIVE,-1.0,0,0,,
138650,Summit Communications Limited,BD,0,IXP / Peer / Stub,-1.0,0,0,,
138651,Spider Net,BD,0,VULNERABLE (No Coverage),0.0,2,2,,
138652,Super Godzilla Communications GK,JP,0,VULNERABLE (No Coverage),-1.0,1,1,,
138671,SAHYOG OPTIC PVT. LTD.,IN,0,VULNERABLE (No Coverage),0.0,1,1,,
138694,SyncIT Bangladesh,BD,0,VULNERABLE (No Coverage),0.33,2,2,,
138695,"TOYO Internet Service Co., Ltd.",XX,0,DEAD / INACTIVE,-1.0,0,0,,
138696,Solartis Technology Services Private Limited,IN,0,VULNERABLE (No Coverage),-1.0,3,3,,
138697,Amader Net Ad Communication,BD,0,VULNERABLE (No Coverage),0.44,2,2,,
138698,"Tianjin Longsheng Technology Co., Ltd.",XX,0,DEAD / INACTIVE,-1.0,0,0,,
1387,Verizon Business,US,0,SECURE (Full Coverage),-1.0,0,1,,
13870,Skywolf Technology LLC,US,0,IXP / Peer / Stub,-1.0,0,0,,
138700,Plutus Investments Australia Pty Ltd,AU,0,VULNERABLE (No Coverage),-1.0,1,1,,
138702,Rds It Solutions,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138703,Rathore Cable And Ofc Network,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138704,Adhi Support Pvt. Ltd.,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138705,Vestal Web Pvt Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138690,"Mega Truenet Communication Co., Ltd.",XX,0,DEAD / INACTIVE,-1.0,0,0,,
138707,Royfel Private Limited,CH,0,IXP / Peer / Stub,-1.0,0,0,,
138679,CHINATELECOM Shaanxi province Yanan 5G network,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138680,COLLECTION HOUSE LIMITED,AU,0,VULNERABLE (No Coverage),-1.0,1,1,,
138681,AUSTRALIAN SECURITIES & INVESTMENTS COMMISSION (ASIC),AU,0,VULNERABLE (No Coverage),-1.0,2,2,,
138682,REMOHAND TECHNICAL CO LTD,KH,0,VULNERABLE (No Coverage),-1.0,1,1,,
138683,Provet Pty Ltd,AU,0,VULNERABLE (No Coverage),-1.0,1,1,,
138684,"ManauLinks Co.,Ltd.",XX,0,DEAD / INACTIVE,-1.0,0,0,,
138685,Mahidol Wittayanusorn School,TH,0,VULNERABLE (No Coverage),-1.0,2,2,,
138686,AWACS Communications NZ Limited,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138687,Xdeer Limited,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138688,Bondhon Online Network,BD,0,VULNERABLE (No Coverage),0.0,1,1,,
138689,"CONCEPCION PAY-TV NETWORK, INC.",PH,0,VULNERABLE (No Coverage),0.0,2,2,,
13869,Team Worldwide,US,0,VULNERABLE (No Coverage),-1.0,2,2,,
138706,Fastx Broadband Private Limited,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138620,Sajilo Net Pvt Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138621,City Net Communication,BD,0,VULNERABLE (No Coverage),0.11,2,2,,
138623,Winer Communication,BD,0,VULNERABLE (No Coverage),0.47,2,2,,
138624,NORTHERN STEVEDORING SERVICES PTY LTD,AU,0,SECURE (Full Coverage),-1.0,0,2,,
138625,Dreams Network & Technology Pvt Ltd,PK,0,VULNERABLE (No Coverage),8.97,2,2,,
138626,AVALOQ SOURCING ASIA PACIFIC (SINGAPORE) PTE. LTD.,US,0,SECURE (Full Coverage),-1.0,0,1,,
138627,"Cato Networks, Inc.",AE,0,VULNERABLE (No Coverage),-1.0,4,4,,
138628,Globaldata Investments Inc.,XX,0,DEAD / INACTIVE,-1.0,0,0,,
13863,Alvaka Networks,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138630,GIGABIT SOLUTION LIMITED,XX,0,DEAD / INACTIVE,-1.0,0,0,,
13860,Lincoln National Corporation,US,0,PARTIAL (Mixed Feeds),-1.0,2,4,,
138600,Achiever Broadband Internet,BD,0,VULNERABLE (No Coverage),0.25,2,2,,
138653,Latch Networks Pty Ltd,AU,0,VULNERABLE (No Coverage),-1.0,1,1,,
138602,Stellar Digital Limited,BD,0,VULNERABLE (No Coverage),-1.0,1,1,,
138604,"2205 & 2206, 22/F, Riley House,",XX,0,DEAD / INACTIVE,-1.0,0,0,,
138605,NIC ASIA Bank,NP,0,VULNERABLE (No Coverage),-1.0,1,1,,
138606,Suga Pte. Ltd,KH,0,VULNERABLE (No Coverage),0.0,2,2,,
138609,ASLINE LIMITED,HK,0,VULNERABLE (No Coverage),-1.0,1,1,,
13861,March Networks Corporation,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138610,SAP SE,SG,0,VULNERABLE (No Coverage),3.51,2,2,,
138611,Unitech Internet,BD,0,VULNERABLE (No Coverage),0.51,1,1,,
138612,AMR NET,BD,0,VULNERABLE (No Coverage),0.18,1,1,,
138613,CONNECT TEL PTY LTD,AU,0,VULNERABLE (No Coverage),-1.0,1,1,,
138614,FR Express,BD,0,VULNERABLE (No Coverage),-1.0,1,1,,
138615,Gardenia Cyber Communication,BD,0,VULNERABLE (No Coverage),0.0,1,1,,
138616,"Sanuk Systems (Thailand) Co., Ltd",TH,0,VULNERABLE (No Coverage),-1.0,2,2,,
138601,Coloasia Limited,BD,0,VULNERABLE (No Coverage),-1.0,3,3,,
138654,Mitsubishi Motors Australia Limited,AU,0,PARTIAL (Mixed Feeds),-1.0,2,3,,
138656,WELINK,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138658,I Communication,BD,0,VULNERABLE (No Coverage),0.14,1,1,,
138659,Cyberlink Online,BD,0,VULNERABLE (No Coverage),0.0,1,1,,
13866,Computer Country,US,0,PARTIAL (Mixed Feeds),-1.0,1,3,,
138660,Homtech,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138661,PERTHRADCLINIC LTD,AU,0,SECURE (Full Coverage),-1.0,0,1,,
138662,Grace Worldwide Pty Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138631,EcliPHP.ORG,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138632,Enmoe Network,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138633,Aperim Pty Ltd,AU,0,SECURE (Full Coverage),-1.0,0,2,,
138634,MYNET SOLUTIONS COMPANY LIMITED,XX,0,DEAD / INACTIVE,-1.0,0,0,,
13862,North Carolina State University,US,0,SECURE (Full Coverage),-1.0,0,1,,
138637,VOCPHONE PTY LTD,AU,0,VULNERABLE (No Coverage),-1.0,3,3,,
138638,Feni Easy Net / ISP,BD,0,VULNERABLE (No Coverage),0.29,1,1,,
138639,Kia India Private Limited,IN,0,VULNERABLE (No Coverage),-1.0,2,2,,
13864,Commission scolaire des Patriotes,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138641,CHINATELECOM Shaanxi province Yulin 5G network,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138642,Broadridge (Australia) Pty Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138643,XINYUAN INTERCONNECT COMPANY LTD,US,0,VULNERABLE (No Coverage),-1.0,1,1,,
138645,"G3S Technologies Co., Limited",XX,0,DEAD / INACTIVE,-1.0,0,0,,
138646,"Serverfield Co., Ltd.",XX,0,DEAD / INACTIVE,-1.0,0,0,,
138647,The Hong Kong Academy for Performing Arts,HK,0,VULNERABLE (No Coverage),-1.0,1,1,,
138617,"Orange Broadband Co.,LTD",XX,0,DEAD / INACTIVE,-1.0,0,0,,
138618,Thanachart Securities Public Company Limited,TH,0,VULNERABLE (No Coverage),-1.0,2,2,,
138619,Net @ Home,BD,0,VULNERABLE (No Coverage),1.79,1,1,,
138635,CHINATELECOM Shaanxi province Ankang 5G network,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138780,Bits And Byte It Consulting Pvt. Ltd.,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138781,Shreepad Communication Pvt. Ltd.,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138782,Swibi Airnet Broadband Services Pvt Ltd,IN,0,VULNERABLE (No Coverage),0.0,1,1,,
138784,Interglobe Enterprises Private Limited,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
134023,Aligarh Muslim University,IN,0,VULNERABLE (No Coverage),1.2,1,1,,
134024,New Delhi Television Ltd,IN,0,VULNERABLE (No Coverage),-1.0,2,2,,
134025,Data Cloud Technologies,XX,0,DEAD / INACTIVE,-1.0,0,0,,
134027,SAMSUNG DATA SYSTEMS INDIA PRIVATE LIMITED,IN,0,VULNERABLE (No Coverage),-1.0,2,2,,
134028,AKASI NETWORKS PVT LTD,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138759,NETMAX COMPUTERS,IN,0,VULNERABLE (No Coverage),0.0,1,1,,
138760,Bharat Computers,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138761,Inycb Network Private Limited,IN,0,VULNERABLE (No Coverage),-1.0,2,2,,
138721,Bakcom Networks India Private Limited,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138763,Praveen Telecom Pvt. Ltd.,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138764,Chaitali Communications Opc Private Limited,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138765,Raj Services,IN,0,VULNERABLE (No Coverage),0.0,2,2,,
138766,Parth Telcom And It Solution,IN,0,VULNERABLE (No Coverage),0.0,1,1,,
138767,Laxweb Technologies Pvt. Ltd.,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138768,Flixtel Communication Private Limited,CH,0,IXP / Peer / Stub,-1.0,0,0,,
138752,Starone Broadband Private Limited,IN,0,VULNERABLE (No Coverage),0.0,3,3,,
138753,Fibre Air Infrastructure Private Limited,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138755,City Online Ap Private Ltd,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138756,Ramyaa Network Communication,IN,0,VULNERABLE (No Coverage),0.0,2,2,,
138757,Retail Kloud9 Technologies India Pvt Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138758,Rocketwire Internet Solutions Pvt Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138762,Sadaa Smartlinks Communication Private Limited,IN,0,VULNERABLE (No Coverage),0.0,1,1,,
138811,PT Sakalaguna Semesta,ID,0,VULNERABLE (No Coverage),-1.0,2,2,,
138812,PT Global Kassa Sejahtera,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138785,Infosys BPM Limited,IN,0,VULNERABLE (No Coverage),-1.0,2,2,,
138786,Crystal Clear Broadband Services Pvt. Ltd.,IN,0,VULNERABLE (No Coverage),0.0,1,1,,
138788,Acushnet Communication Private Limited,IN,0,VULNERABLE (No Coverage),0.0,2,2,,
138789,Smartclick Internet Pvt Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
13879,ORANGE BUSINESS SERVICES U.S. Inc.,SG,0,IXP / Peer / Stub,-1.0,0,0,,
138790,Sankrish Systems And Technologies Pvt Ltd,IN,0,VULNERABLE (No Coverage),0.0,2,2,,
138791,Sbs Broadband And Cable Private Limited,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138792,Om Jay Infotech,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138793,Alankit Ltd.,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138794,Deenet Internet Services Pvt Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138779,QSIX INTERNET SERVICE PRIVATE LIMITED,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138796,Earthlink Broadband Pvt. Ltd.,IN,0,VULNERABLE (No Coverage),0.0,1,1,,
138797,Coastal Broadband And Online Services Pvt. Ltd.,IN,0,VULNERABLE (No Coverage),0.23,3,3,,
138798,Mutiny Systems Private Limited,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138799,Fastnet Wire And Wireless Solutions Private Limited,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138769,JM OPTICAL FIBER SOLUTIONS PRIVATE LIMITED,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
13877,"Wendy's International, Inc.",US,0,SECURE (Full Coverage),-1.0,0,1,,
138772,Mahrth Internet Service Private Limited,IN,0,VULNERABLE (No Coverage),0.0,2,2,,
138773,RFTAR NETWORKS,IN,0,VULNERABLE (No Coverage),0.0,2,2,,
138774,skynet internet,IN,0,VULNERABLE (No Coverage),0.0,2,2,,
138775,Isobar Commerce India Private Limited,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138776,Gj2 Internet Private Limited,IN,0,VULNERABLE (No Coverage),0.0,2,2,,
138777,Karvy Innotech Limited,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138778,Skyrocket Network Solutions,IN,0,VULNERABLE (No Coverage),0.0,1,1,,
138795,Da Smartzone Pvt. Ltd.,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138727,Center For E-governance,IN,0,VULNERABLE (No Coverage),-1.0,2,2,,
138728,Shiftel Technologies Opc Private Limited,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138729,Speedobits Internet,XX,0,DEAD / INACTIVE,-1.0,0,0,,
13873,Kaplan Educational Centers,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138730,Sns Internet Services Private Limited,IN,0,VULNERABLE (No Coverage),0.0,1,1,,
138731,Kovai Fibernet Pvt Ltd,IN,0,VULNERABLE (No Coverage),0.52,4,4,,
138732,Avjr Broadband Services,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138733,Maxit Infocom Private Limited,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138734,Bakliwal Telecom Services Pvt Ltd,IN,0,VULNERABLE (No Coverage),0.0,2,2,,
138735,WEB SAMADHAN,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138736,Magnuss Broadband Service Pvt Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138708,Hosting World Pvt Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
134013,Mass Computer,IN,0,VULNERABLE (No Coverage),0.0,1,1,,
13871,Telebyte NW,US,0,VULNERABLE (No Coverage),-1.0,2,2,,
138710,Rajni Internet Service Pvt. Ltd.,IN,0,VULNERABLE (No Coverage),0.36,1,1,,
138711,Digital Info Systems,IN,0,VULNERABLE (No Coverage),0.0,1,1,,
138712,Nuozen Telecom Private Limited,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138713,MANISHA TRADERS,IN,0,VULNERABLE (No Coverage),0.5,1,1,,
138714,Shree Lakshmi Devi Property Developers Pvt Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138715,Io Network Pvt. Ltd.,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138716,IRINN AS-BLOCK,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138717,Durgamba Broadband Network Private Limited,IN,0,IXP / Peer / Stub,-1.0,0,0,,
138718,Ekowebtech It Services Pvt Ltd,IN,0,VULNERABLE (No Coverage),1.09,3,3,,
138719,Connect Online,XX,0,DEAD / INACTIVE,-1.0,0,0,,
13872,Tamarack Computers Ltd.,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138720,Sudhana Telecommunications Private Limited,IN,0,VULNERABLE (No Coverage),-1.0,2,2,,
138709,Ocean Leasedline Wala Pvt Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
134015,Datanet Hosting Solutions Pvt. Ltd.,XX,0,DEAD / INACTIVE,-1.0,0,0,,
134016,Velocity Internet India Private Ltd,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
134017,VDCN INFOTECH PRIVATE LIMITED,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
134018,ONBLUECLOUD INFOTECH PVT LTD,XX,0,DEAD / INACTIVE,-1.0,0,0,,
134019,AIRWAVES INTERNET PRIVATE LIMITED,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
134020,SKYNET E SOLUTION PVT LTD,IN,0,VULNERABLE (No Coverage),-1.0,2,2,,
138737,Antarjal It Communication Pvt. Ltd.,IN,0,IXP / Peer / Stub,-1.0,0,0,,
138738,speed net,IN,0,VULNERABLE (No Coverage),0.0,2,2,,
138739,Coimbatore Capital Ltd,IN,0,VULNERABLE (No Coverage),-1.0,3,3,,
13874,Núcleo de Inf. e Coord. do Ponto BR - NIC.BR,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138740,Citylink Broadbnad Services Pvt Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138741,Mauli Shiv Cable Internet Services Private Limited,IN,0,VULNERABLE (No Coverage),0.0,1,1,,
138726,Ozzy Infonet India Private Limited,IN,0,VULNERABLE (No Coverage),1.09,1,1,,
138744,Ani Data Services Opc Pvt Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138745,Digiking Communications Pvt Ltd,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138746,Live Fibernet,IN,0,VULNERABLE (No Coverage),0.0,2,2,,
138747,Arisglobal Software Pvt Ltd,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138748,Kumar Cable Digital Network Pvt Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138749,Robustedge Software And Digital Networks Pvt. Ltd.,XX,0,DEAD / INACTIVE,-1.0,0,0,,
13875,MxFiber LLC,US,0,VULNERABLE (No Coverage),-1.0,1,1,,
138750,Quick Link Broadband And Services   Pvt. Ltd.,IN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138751,Anodic Telenetwork Private Limited,IN,0,VULNERABLE (No Coverage),-1.0,2,2,,
138722,Elxer Communications Data Centres Private Limited,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138723,Kngd Broadband Private Limited,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138724,Maha Mediacom Internet Pvt Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138725,National Centre For Medium Range Weather Foreacsting,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138743,Dolphin Logic System Private Limited,IN,0,VULNERABLE (No Coverage),-1.0,2,2,,
138477,Scotch College,AU,0,SECURE (Full Coverage),-1.0,0,1,,
138478,Smart Net Communication Pvt Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138479,Superior IT Technologies PTY LTD,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138447,The College of Law Limited,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138448,Containerchain Australia Pty Ltd,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138449,SIANG YU SCIENCE AND TECHNOLOGY LIMITED,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138450,Avaloq,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138451,PT. Monash Indonesia Services,ID,0,VULNERABLE (No Coverage),-1.0,1,1,,
138452,Click Earth Online,BD,0,VULNERABLE (No Coverage),0.14,2,2,,
138454,Trinity Fellowship,US,0,PARTIAL (Mixed Feeds),-1.0,1,2,,
138455,Grampians Health,AU,0,VULNERABLE (No Coverage),-1.0,1,1,,
138456,OceanBlue Cloud Technology Limited,US,0,SECURE (Active Local ROV),96.86,1,2,,
138586,CodecCloud (HK) Limited,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138458,NEC ASIA PACIFIC PTE LTD,SG,0,VULNERABLE (No Coverage),-1.0,2,2,,
138459,NEC ASIA PACIFIC PTE LTD,SG,0,VULNERABLE (No Coverage),-1.0,1,1,,
13846,Lavalife Corp.,CA,0,VULNERABLE (No Coverage),-1.0,1,1,,
138460,AU IX Pty Limited,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138461,"Ballwan Technology Co., Limited",XX,0,DEAD / INACTIVE,-1.0,0,0,,
138431,Md Mazaher Hossain,BD,0,VULNERABLE (No Coverage),0.4,2,2,,
138432,SKYWORLD TELECOMMUNICATIONS (PRIVATE) LIMITED,PK,0,VULNERABLE (No Coverage),-1.0,1,1,,
138433,GMO GlobalSign Pte Ltd,US,0,PARTIAL (Mixed Feeds),-1.0,2,3,,
138434,"INEXT Broadband Co., Ltd",TH,0,VULNERABLE (No Coverage),-1.0,1,1,,
138436,CHINATELECOM Shaanxi province Baoji 5G network,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138437,General Communication,BD,0,VULNERABLE (No Coverage),0.77,1,1,,
138438,CERNET2 regional IX at Guangxi Normal University,CN,0,IXP / Peer / Stub,1.0,0,0,,
138457,China Academy of Information and Communications Technology,CN,0,VULNERABLE (No Coverage),-1.0,1,1,,
138480,Henan Nuoqing Network Technology Limited,XX,0,DEAD / INACTIVE,-1.0,0,0,,
138481,Lear Corporation,US,0,PARTIAL (Mixed Feeds),-1.0,2,3,,
138483,Vanderfield Pty Ltd,AU,0,VULNERABLE (No Coverage),-1.0,1,1,,
